cell_key,microns_root_id
N:327535,864691135941359105
N:379545,864691136425793071
N:412552,864691135847910238
N:569542,864691135737543793
N:609955,864691135859618664
N:626775,864691134988371578
N:502972,864691135463617342
N:206251,864691135733380406
N:460587,864691135345242527
N:520849,864691135883869552
N:365961,864691135865687772
N:571263,864691135688130272
N:239825,864691136238289935
N:593031,864691135955797962
N:203359,864691135741222251
N:357799,864691136371437704
N:404577,864691135994951330
N:176892,864691135529100148
N:135470,864691136306511838
N:404161,864691135114169753
N:434749,864691136031775163
N:257385,864691135343719345
N:517990,864691135374768328
N:233782,864691135494051472
N:333464,864691135592444171
N:648562,864691135660876784
N:427630,864691135754711501
N:766554,864691136031687355
N:230581,864691135587811708
N:334467,864691135781826640
N:406566,864691135476666688
N:338319,864691136602698193
N:393290,864691135270419621
N:537409,864691135883911792
N:463567,864691135611085575
N:625652,864691135749448489
N:231654,864691135868374038
N:200786,864691136236678671
N:465281,864691135697357589
N:468806,864691135731004345
N:379058,864691135374155593
N:337622,864691135385249365
N:502110,864691135590332303
N:365620,864691136040043262
N:428583,864691135517201875
N:612696,864691135940739750
N:120048,864691136436875934
N:157900,864691135060581531
N:678872,864691135360125255
N:196037,864691135810347468
N:609497,864691136041021782
N:324096,864691135336620777
N:346806,864691136372615560
N:595186,864691135945442596
N:85559,864691136328730334
N:359258,864691135849121886
N:301760,864691135368954361
N:311748,864691136425793071
N:359934,864691135013895830
N:275540,864691135374439880
N:717024,864691136594492578
N:359821,864691135492349023
N:502760,864691136144401204
N:233240,864691135540175730
N:257756,864691135760233038
N:207923,864691135467941260
N:456962,864691136911644913
N:382869,864691136323786284
N:163619,864691135335308009
N:557131,864691135581590381
N:610432,864691135355545295
N:562495,864691135337729510
N:431957,864691135684921783
N:76475,864691136759736942
N:433795,864691135441344584
N:108267,864691136357443327
N:223046,864691135873787022
N:192360,864691136132748092
N:654942,864691135233934425
N:311653,864691135760460878
N:63988,864691135807280925
N:693068,864691136521872785
N:621134,864691135715236122
N:304208,864691135620793284
N:399758,864691135275377637
N:376154,864691135307980870
N:294998,864691135570037126
N:133074,864691136724380669
N:171169,864691135573704662
N:519331,864691135374192072
N:554674,864691135888522889
N:399298,864691135396922613
N:615398,864691136084622956
N:188706,864691135583163245
N:92232,864691135118092253
N:438955,864691135736881540
N:476564,864691135182610628
N:488411,864691135730141625
N:390146,864691135572165413
N:364950,864691134887138298
N:375399,864691136966383822
N:310529,864691136008595374
N:272599,864691135383301611
N:221000,864691135270898853
N:374536,864691136486785298
N:338757,864691135065993796
N:469761,864691135386152021
N:234881,864691135387329665
N:152635,864691135577391621
N:727076,864691135280761761
N:489300,864691137197856065
N:391386,864691135156006500
N:501482,864691135994815946
N:473221,864691135865616517
N:293224,864691136194825430
N:471034,864691136813750134
N:240904,864691135615780457
N:301061,864691135756070605
N:624405,864691136116182692
N:560403,864691135307333958
N:212883,864691135972036586
N:235894,864691136267335668
N:87595,864691136140965858
N:412000,864691135593543467
N:450130,864691135884262256
N:626430,864691135476219332
N:519147,864691135516916691
N:590261,864691135215391544
N:499106,864691135474754112
N:328095,864691135778426813
N:626240,864691136090114615
N:420980,864691135772798715
N:363079,864691136618480269
N:627791,864691134868392706
N:685401,864691135207713145
N:126866,864691135387517057
N:341563,864691136052923123
N:162765,864691136272928702
N:716986,864691135858491438
N:524753,864691136967765454
N:155812,864691135387412097
N:154449,864691136618157275
N:597213,864691136088939831
N:727062,864691135337672166
N:770009,864691134592569944
N:556766,864691136362324706
N:213508,864691136577467412
N:339226,864691136935627841
N:166688,864691135864825470
N:173798,864691136418642327
N:396639,864691136100677749
N:501095,864691135274481637
N:696204,864691136222045886
N:537558,864691135134978073
N:409977,864691135334754281
N:132101,864691134802273863
N:380310,864691134894576204
N:517753,864691136389181047
N:308946,864691136328933610
N:155889,864691135355473359
N:594798,864691135946654049
N:438917,864691135366972409
N:612554,864691135651458083
N:674489,864691135758499918
N:109249,864691135383762923
N:226906,864691136618461325
N:198985,864691136274522893
N:622184,864691136009429932
N:233247,864691135614448843
N:590171,864691135118242781
N:551415,864691135490774759
N:230960,864691135940112550
N:595566,864691136050841843
N:581231,864691135396603125
N:419053,864691136175018502
N:387433,864691135207714425
N:376834,864691135448289682
N:452122,864691136311929149
N:410485,864691136050815219
N:403729,864691135939905190
N:435025,864691136389086736
N:537660,864691135488260922
N:599486,864691136370805896
N:679056,864691135516670163
N:159473,864691135736909700
N:238970,864691136123270531
N:565365,864691134821899258
N:233719,864691135810370845
N:196242,864691135134667545
N:324569,864691136092172212
N:290277,864691136237900092
N:403253,864691136117470884
N:374798,864691135577353733
N:301597,864691136145243956
N:131546,864691135793309751
N:564850,864691134988438394
N:221628,864691135800059234
N:262112,864691135480923078
N:429859,864691135134669593
N:667939,864691135807602461
N:458963,864691135463496261
N:469732,864691134917905162
N:376744,864691135701200930
N:419011,864691136011341731
N:503854,864691136010904995
N:379057,864691135210369145
N:382255,864691135463522885
N:766975,864691135291778572
N:438069,864691135749009961
N:236321,864691136022165240
N:484913,864691135387522945
N:763051,864691134917217189
N:570549,864691135345164447
N:208161,864691135776117933
N:559393,864691135699289890
N:389745,864691135777573821
N:598273,864691136662195934
N:584020,864691135700254843
N:257223,864691135716744730
N:76800,864691135374356424
N:388657,864691135101213984
N:241179,864691136389206135
N:396672,864691135118687197
N:70879,864691135059527835
N:337131,864691136091193655
N:428206,864691136425623343
N:607991,864691135858491438
N:257846,864691136137420427
N:269218,864691135837559699
N:426094,864691135012515830
N:403754,864691135808317454
N:220900,864691135866068188
N:599451,864691135574564850
N:162757,864691136330218474
N:123756,864691135211060416
N:695917,864691135953772552
N:329294,864691135886186608
N:311760,864691135566638167
N:120498,864691135867635222
N:642498,864691135915879014
N:469962,864691135501976642
N:552241,864691136741385308
N:527554,864691135749086505
N:470836,864691136965767374
N:172063,864691135753744845
N:524856,864691136310931034
N:158123,864691134885504250
N:207670,864691135941574054
N:374055,864691135761531958
N:165230,864691136974433308
N:409012,864691135394389237
N:176214,864691136144162947
N:568765,864691135776534368
N:240182,864691135758536782
N:303068,864691135212611712
N:432538,864691135291733174
N:424432,864691135785432004
N:317003,864691136521564305
N:164056,864691135847916638
N:170804,864691136056382168
N:174400,864691136109323448
N:501232,864691135354896847
N:531394,864691135494069392
N:166464,864691135056978598
N:357861,864691136005743050
N:300448,864691136665155294
N:301068,864691135866975708
N:696365,864691136724635133
N:488369,864691135701228155
N:291180,864691135701270677
N:83600,864691135337212897
N:717060,864691135614467019
N:438429,864691135875773582
N:410925,864691136991916181
N:613638,864691136436763038
N:454611,864691135545274664
N:561129,864691136922752996
N:598740,864691136208982972
N:273247,864691135447348820
N:435472,864691135888488073
N:535938,864691135689267396
N:229820,864691135989630720
N:534618,864691136390419583
N:563113,864691135772785915
N:277362,864691135776538976
N:162191,864691135445799314
N:538612,864691135100112928
N:340028,864691135858007854
N:290763,864691136118659608
N:225623,864691135655372482
N:693228,864691135466004696
N:188599,864691136024211769
N:467417,864691136602087889
N:465563,864691135698971525
N:139934,864691135753677773
N:629453,864691135788281493
N:496944,864691136390378367
N:295203,864691135755953362
N:700056,864691135994562986
N:516831,864691135568741229
N:255920,864691135466243397
N:594516,864691135701388155
N:363213,864691136420736407
N:272846,864691136005842061
N:593258,864691136388593936
N:405617,864691135658868354
N:503375,864691136486775570
N:118204,864691136297948055
N:607224,864691137198227521
N:456534,864691135772410875
N:139870,864691136418700439
N:673357,864691135975438147
N:491451,864691135808362525
N:261954,864691135546045224
N:407456,864691135571306221
N:580908,864691135544383016
N:408706,864691135849260894
N:357860,864691135810357196
N:84676,864691136004766410
N:502740,864691135776125357
N:104799,864691136284151295
N:292364,864691135124713767
N:420885,864691135429516336
N:508427,864691136118749208
N:278827,864691135581575277
N:723844,864691135017000607
N:669962,864691135134745625
N:618791,864691135945410340
N:680400,864691136617103067
N:476884,864691135432795836
N:275593,864691136673254023
N:470457,864691135994541738
N:524989,864691135583657592
N:64905,864691135213798712
N:307812,864691135453406706
N:412592,864691135437583678
N:119528,864691136108738744
N:502303,864691135700823163
N:681194,864691135923896532
N:467235,864691135387367297
N:270564,864691136222769130
N:139833,864691135510517200
N:302320,864691135375456712
N:426269,864691135081646327
N:428950,864691136309676122
N:197311,864691135343314097
N:623990,864691135687206624
N:519017,864691135274479077
N:432144,864691135104148045
N:67598,864691134865516534
N:660840,864691135655070402
N:435313,864691135837678483
N:564826,864691134989505658
N:46191,864691136219750909
N:496532,864691135467573132
N:152316,864691136724327165
N:535400,864691135480669124
N:519363,864691135571806189
N:555186,864691135355020239
N:623800,864691136361341047
N:391741,864691135848281182
N:221211,864691136362220002
N:272737,864691135730670777
N:519314,864691136011345571
N:410618,864691135278525345
N:707059,864691135293112844
N:240768,864691135065900868
N:463353,864691135730199993
N:431659,864691135589919755
N:566718,864691136541454242
N:331241,864691135650687604
N:472451,864691135194390058
N:533427,864691136032086715
N:230009,864691135476222528
N:434239,864691135909121889
N:565222,864691134965385247
N:59787,864691135474619200
N:177341,864691136311769229
N:717088,864691136602706641
N:324216,864691136126483238
N:598411,864691135493979792
N:590759,864691135864094590
N:795029,864691135858174718
N:492631,864691135518220682
N:361123,864691136105436377
N:671369,864691136105511385
N:76767,864691135758500942
N:175286,864691135918337968
N:332066,864691135082719735
N:340414,864691136723307005
N:337990,864691135571818221
N:230204,864691135997415850
N:126885,864691135848977502
N:210928,864691135278526369
N:475792,864691135917608387
N:81034,864691136618473613
N:173995,864691135563872961
N:290801,864691135686924000
N:273804,864691135866688022
N:329769,864691136425005871
N:109541,864691135494883472
N:235544,864691135462726974
N:537337,864691135360406599
N:273707,864691135994534058
N:596564,864691135701163899
N:619497,864691135974452335
N:122710,864691136423573551
N:438409,864691135715470362
N:434817,864691135866367766
N:187115,864691136990197653
N:226804,864691136091696695
N:404140,864691136126005030
N:228626,864691137055575670
N:253879,864691136370803592
N:531900,864691136965815758
N:659034,864691135772590075
N:373375,864691135581604461
N:375504,864691135512026064
N:613544,864691135446639700
N:132423,864691135867623958
N:243337,864691135693031359
N:202672,864691135134700057
N:104704,864691135340952261
N:567170,864691135948436938
N:570446,864691137053674358
N:682607,864691136194062806
N:68163,864691134696040752
N:493267,864691136310252634
N:397995,864691135952032803
N:467183,864691135897533889
N:76296,864691136578526996
N:331887,864691135940700417
N:408983,864691135755134162
N:470460,864691135815859279
N:161629,864691135919665328
N:298844,864691136195055062
N:597362,864691135938024964
N:368438,864691136275255309
N:88939,864691135181764354
N:397556,864691135849179486
N:359830,864691136419491479
N:767224,864691135373364936
N:517904,864691136451780095
N:380031,864691135696257690
N:502257,864691135584264056
N:159486,864691136084414828
N:392283,864691135502590786
N:411901,864691135446113086
N:585718,864691135683421588
N:597113,864691135874582670
N:528815,864691136267199476
N:36453,864691135317008847
N:63880,864691135575103518
N:482599,864691135816646479
N:33452,864691135321441743
N:651835,864691135047837095
N:459901,864691135136720409
N:371815,864691135013304054
N:429134,864691135753577165
N:74617,864691135348292055
N:396742,864691135875184014
N:268133,864691135896198959
N:731967,864691135864454526
N:489989,864691136618433421
N:172494,864691135564693591
N:676119,864691135568867462
N:294781,864691135518374538
N:536022,864691135505261850
N:307520,864691136031666363
N:566292,864691135490562151
N:309858,864691135841783523
N:356782,864691136274878398
N:344689,864691135970717797
N:231466,864691136136567165
N:582544,864691136723412733
N:375956,864691136009515438
N:406348,864691136601575633
N:572805,864691135780819280
N:303115,864691136453186559
N:497925,864691137019555438
N:586486,864691135865600389
N:390574,864691135577245957
N:722164,864691135937462276
N:404699,864691135741296371
N:390776,864691135582655597
N:109717,864691137020483694
N:238783,864691136065287576
N:426774,864691136681964918
N:402167,864691135367663865
N:342272,864691136195477736
N:690124,864691135569780614
N:516466,864691136907653486
N:436635,864691135910516393
N:466446,864691135256144815
N:424667,864691135841718499
N:647224,864691135799999330
N:122812,864691135569985158
N:565982,864691135274110693
N:326572,864691135975998531
N:127605,864691135890618811
N:153349,864691136380635093
N:424169,864691135475753024
N:225449,864691136311737405
N:560100,864691135334541545
N:203987,864691136370828424
N:49321,864691135155499620
N:224448,864691135395016437
N:305134,864691135990896640
N:568401,864691135474753600
N:537048,864691136482881836
N:296503,864691136580085012
N:234215,864691136195841750
N:126477,864691135269772197
N:621122,864691136595258786
N:671276,864691135644567535
N:656592,864691135446397842
N:658861,864691136389137527
N:237930,864691136144388365
N:590572,864691135695957402
N:347851,864691135472279858
N:311510,864691135492669671
N:306246,864691135753726669
N:104763,864691134736935265
N:226162,864691135816241487
N:566427,864691135293960972
N:610510,864691135208676985
N:254747,864691135969267557
N:276027,864691136008402604
N:270385,864691135874288270
N:589476,864691135269737637
N:124083,864691135407173062
N:621110,864691136176081926
N:161693,864691135489968954
N:333205,864691136274777357
N:293886,864691135585436284
N:325986,864691135577815582
N:567587,864691135388879210
N:584435,864691136723415805
N:428284,864691135464302493
N:329164,864691135476580160
N:591812,864691134988470650
N:132327,864691135104246349
N:188305,864691135335194857
N:608684,864691136236718095
N:309427,864691135569363948
N:29209,864691135503912709
N:109610,864691135837665427
N:711812,864691135873635726
N:619430,864691134886413818
N:358092,864691135938614069
N:259468,864691136123760934
N:254796,864691136314077757
N:235600,864691136287375299
N:67273,864691135864748414
N:499128,864691135470061394
N:503832,864691135396394017
N:277343,864691135337697766
N:453290,864691136310935130
N:324579,864691136011898019
N:33480,864691135335346921
N:202688,864691136237778748
N:168339,864691135013923734
N:36278,864691135850447559
N:200411,864691135569977222
N:281489,864691135264830629
N:337288,864691135102293792
N:508455,864691135695938970
N:357946,864691135693657279
N:199390,864691135163239469
N:119813,864691135926307796
N:494469,864691135213986616
N:424468,864691135501833821
N:541615,864691135833226838
N:189137,864691136239607356
N:197554,864691136175581446
N:473320,864691134917463306
N:452454,864691136123687462
N:590874,864691136296750107
N:172542,864691135697400085
N:610486,864691135323849116
N:620000,864691135213051704
N:268638,864691136596170914
N:496618,864691136004741066
N:764173,864691135463483461
N:176036,864691134948736568
N:340974,864691136176060166
N:151849,864691136136632957
N:536842,864691135403729134
N:112805,864691135386532481
N:331911,864691135338961638
N:189082,864691135465211710
N:300062,864691136451077375
N:497412,864691136091993268
N:275360,864691135382982874
N:205059,864691136925375818
N:120975,864691135498576147
N:613489,864691135780821328
N:499698,864691136922740708
N:358368,864691135660968944
N:300897,864691135362104647
N:230293,864691135740260203
N:563650,864691135850447303
N:390789,864691135616675177
N:472398,864691135194390058
N:517808,864691135975459651
N:457884,864691136446149507
N:436136,864691136296650779
N:568116,864691136194320204
N:662803,864691135058562715
N:366338,864691135753940685
N:340976,864691135481805042
N:529211,864691136865059438
N:110502,864691135874283150
N:472992,864691134784793682
N:309833,864691136664868830
N:67639,864691135385338453
N:268154,864691135945498404
N:428736,864691135348849623
N:85811,864691135766750031
N:256919,864691135802415458
N:265652,864691135687321568
N:330167,864691135360346200
N:468205,864691136084759916
N:284352,864691136194662120
N:454090,864691135307949638
N:568359,864691135707042452
N:135584,864691136330251742
N:361868,864691135741461396
N:581824,864691136124232742
N:678396,864691136662387422
N:309754,864691136620465805
N:26390,864691136390424703
N:377191,864691135005429314
N:306004,864691135850456263
N:237195,864691135447053140
N:303654,864691135942007297
N:195987,864691135407324873
N:422300,864691136438827678
N:434387,864691136050875379
N:20111,864691135909973417
N:393322,864691135502841437
N:568683,864691136236706831
N:164534,864691135294468876
N:257364,864691136755063918
N:527119,864691136118493976
N:315664,864691135725999531
N:465353,864691136108719800
N:187161,864691135197506215
N:771992,864691134841083007
N:426660,864691135429495600
N:504315,864691135560808929
N:631570,864691136436390558
N:594535,864691135103992653
N:411579,864691135272175633
N:107221,864691136117080228
N:581307,864691135603413806
N:732023,864691135697351701
N:496712,864691135593534763
N:557380,864691136008573870
N:551948,864691136106533593
N:582557,864691136914081521
N:452374,864691135684339186
N:242544,864691135888744198
N:269949,864691135781589072
N:391628,864691135492460903
N:372050,864691136482861868
N:431698,864691134885813754
N:673028,864691135945563428
N:267156,864691135466222149
N:770348,864691135012402934
N:334538,864691135784665651
N:593231,864691134918233610
N:269021,864691136276284941
N:685685,864691136618383245
N:275822,864691136662233310
N:437479,864691135874194529
N:617359,864691135753625549
N:626181,864691136390860159
N:596525,864691136011578423
N:596843,864691136267125236
N:302455,864691136847997294
N:765429,864691136422853167
N:696124,864691135725116587
N:306289,864691134991160954
N:608009,864691135416086714
N:257991,864691135576960798
N:166280,864691135782422835
N:363580,864691135639652923
N:268291,864691136912579313
N:404310,864691135758545998
N:564627,864691135509653001
N:36774,864691135593498923
N:308367,864691135137141529
N:707481,864691135644708079
N:225678,864691135157315428
N:238467,864691135503512898
N:363491,864691134887576314
N:595151,864691135274080741
N:400568,864691136195349462
N:496154,864691135730193081
N:233608,864691135303991719
N:324475,864691135777976765
N:678912,864691136266427124
N:167737,864691136973949980
N:310892,864691136065940120
N:473019,864691136011215779
N:221213,864691136056371928
N:542066,864691135835060822
N:166215,864691135725184939
N:505784,864691136602219985
N:538974,864691135113115009
N:589994,864691135345229727
N:370464,864691135454067562
N:659342,864691134885800698
N:563222,864691136723408125
N:238423,864691136287274947
N:375105,864691136175501062
N:135791,864691135939372289
N:497775,864691135510477264
N:265848,864691135687870432
N:553140,864691136174997510
N:349638,864691135847731188
N:262588,864691135725354155
N:340836,864691136066252696
N:273543,864691135886322288
N:235558,864691135865689308
N:189612,864691135910422697
N:429894,864691136896840302
N:260941,864691135212380608
N:471009,864691135429330480
N:370029,864691135561342177
N:531727,864691135133417120
N:389653,864691136125030950
N:428099,864691136812942963
N:204503,864691136108716984
N:342624,864691135502525109
N:389579,864691135864684158
N:430563,864691136008485804
N:428397,864691135335283689
N:332405,864691136754702702
N:430502,864691135489617722
N:116153,864691135280172684
N:453840,864691135754414029
N:364107,864691136925355850
N:198244,864691135014655478
N:106481,864691135808111697
N:612735,864691135726177599
N:120376,864691135644679919
N:426882,864691135367864569
N:378294,864691136672633223
N:518632,864691135361314392
N:537936,864691135256137135
N:371342,864691135269761957
N:205130,864691135777162429
N:591556,864691135884663408
N:539032,864691135488264250
N:303521,864691136273981965
N:594540,864691135337704678
N:377218,864691134950251701
N:620786,864691136341495927
N:504209,864691135113204633
N:561644,864691135256185519
N:358145,864691135778185568
N:589233,864691135618464911
N:226289,864691135802788962
N:208852,864691134867557266
N:342046,864691135479722694
N:297566,864691135407931081
N:471382,864691135615813737
N:613399,864691135491069031
N:245506,864691136425793071
N:298947,864691135809954845
N:76833,864691135155564132
N:600921,864691136951590879
N:158400,864691135865549957
N:596024,864691135113451417
N:580909,864691135778183357
N:205305,864691136419518615
N:177041,864691136602087633
N:203155,864691136109133240
N:498343,864691135644587759
N:264053,864691135591401995
N:226615,864691135573480173
N:400074,864691135495150736
N:590106,864691135657805186
N:211586,864691136123787558
N:394602,864691135780824400
N:259015,864691135619986063
N:428480,864691135293062924
N:397095,864691135157748068
N:293739,864691136176780806
N:409673,864691135740673387
N:593458,864691136973662748
N:381247,864691134617163031
N:372443,864691135210017472
N:727174,864691136176005126
N:170047,864691135404051950
N:521362,864691135059009435
N:211904,864691136041612798
N:470994,864691135194424618
N:590681,864691135501548866
N:418864,864691135994547882
N:219167,864691135807272989
N:107029,864691135348760791
N:200896,864691135441300552
N:465813,864691136311847485
N:319194,864691135515921619
N:152802,864691135136509268
N:420949,864691136379558613
N:224719,864691135697710101
N:171644,864691135385368405
N:533789,864691136951564255
N:420577,864691135455599722
N:586795,864691135439046776
N:342534,864691135100914976
N:598658,864691135077066176
N:711826,864691135974875503
N:490272,864691135741213291
N:211438,864691135058967963
N:346691,864691136051233779
N:121333,864691135378456306
N:372817,864691135474710080
N:376430,864691135015026422
N:430324,864691135124693799
N:618188,864691135730671033
N:258113,864691135518283475
N:670868,864691136090952372
N:380136,864691135159229520
N:200609,864691135975643971
N:176135,864691135472351026
N:70419,864691135883865200
N:469236,864691135506173798
N:564279,864691134988427898
N:159458,864691136437270942
N:165361,864691136825196142
N:405189,864691136031727291
N:308033,864691135865492700
N:588274,864691135866756828
N:67669,864691136903566002
N:574190,864691135437179163
N:382228,864691135274481381
N:615442,864691135776609120
N:344914,864691135955194376
N:132724,864691136065248664
N:707436,864691135340984773
N:712002,864691136020254200
N:419045,864691135463612061
N:190691,864691135926000142
N:312501,864691135583713912
N:452392,864691135878837587
N:344000,864691135209585273
N:622626,864691136116917156
N:731976,864691135697809941
N:572875,864691135345124511
N:595932,864691135453545412
N:596384,864691135847899742
N:379080,864691136118534936
N:134955,864691136288333197
N:302871,864691136453641471
N:158829,864691135816511567
N:612037,864691135975448643
N:266466,864691136134985099
N:674179,864691135913379736
N:357301,864691136065272216
N:327937,864691134966866719
N:648480,864691135545204776
N:539221,864691135338154982
N:395107,864691135570035334
N:535827,864691135996608714
N:589445,864691135654599362
N:131111,864691135807293725
N:568565,864691135776587360
N:592956,864691135807234333
N:473679,864691135451321406
N:74240,864691134902876520
N:770410,864691136194657256
N:567166,864691135322959260
N:393462,864691136483341612
N:534411,864691136451496959
N:310381,864691135782885939
N:611079,864691135346148511
N:531157,864691134940908643
N:503506,864691135715901210
N:260672,864691136312445786
N:372167,864691135594434859
N:104881,864691135309939246
N:302067,864691136116151716
N:687614,864691136050844403
N:242214,864691135575362334
N:335486,864691135593200395
N:399717,864691136210178748
N:365786,864691135456320618
N:258100,864691136926964810
N:613484,864691135687870688
N:379504,864691135615931595
N:103879,864691136329235690
N:408411,864691135276501733
N:303931,864691136227839569
N:390492,864691136334652851
N:396440,864691135474650688
N:490750,864691136420236183
N:129935,864691136020291832
N:389181,864691135937357877
N:503006,864691135013359510
N:306285,864691135490256487
N:265384,864691134942667875
N:470242,864691136047998991
N:586722,864691135517335946
N:231707,864691136237517372
N:662940,864691135992342209
N:362787,864691135717286170
N:165056,864691135568917382
N:464212,864691136238651964
N:389469,864691136421308311
N:294428,864691136118889636
N:233452,864691135883852144
N:453266,864691135658640258
N:167195,864691135700258427
N:516081,864691136099791477
N:328678,864691135115408281
N:208831,864691135493061892
N:255543,864691136314585917
N:489321,864691135544396584
N:278375,864691136470773137
N:610624,864691135293048246
N:418572,864691135012461302
N:567955,864691135274066917
N:346308,864691134762101659
N:455907,864691135568823020
N:572967,864691135137585737
N:414101,864691135355322575
N:622701,864691136109193656
N:224963,864691135497612051
N:557031,864691135569225196
N:292219,864691136117596836
N:567119,864691135013375894
N:211267,864691135697627413
N:626048,864691135772851787
N:598537,864691135502074037
N:238808,864691136297588251
N:456013,864691135919385008
N:189209,864691134948165628
N:553537,864691136594510498
N:473571,864691136056353240
N:256883,864691135720546865
N:573260,864691136549616546
N:272202,864691136335434931
N:367765,864691135406748114
N:302506,864691136210043836
N:104470,864691135373366216
N:590197,864691135654414786
N:154534,864691136004768970
N:199482,864691135456556650
N:398122,864691135338723046
N:295576,864691135462948765
N:297153,864691136065271192
N:418611,864691135510924752
N:187706,864691136194175720
N:539280,864691135753639885
N:156234,864691135644692207
N:536021,864691136065925784
N:389187,864691135560838113
N:500907,864691135847926878
N:564836,864691135730649785
N:228417,864691136240087100
N:368019,864691135586298232
N:341191,864691137054538614
N:267034,864691135462248093
N:173876,864691136388257911
N:112594,864691135304158887
N:233159,864691136109765816
N:489072,864691135838557075
N:554157,864691135685583346
N:254428,864691135214463288
N:187152,864691135462257821
N:648381,864691135683777266
N:622826,864691135526287707
N:597250,864691135809496268
N:37048,864691136105466073
N:195631,864691135338545638
N:360001,864691135454796906
N:268119,864691136672658311
N:240423,864691135123027495
N:422502,864691135654043586
N:441275,864691135490421863
N:164886,864691136594835618
N:439301,864691135396372257
N:462611,864691135472072242
N:499419,864691135660497136
N:501551,864691135849160030
N:560727,864691135013399190
N:307993,864691136864360302
N:496612,864691135941629441
N:596698,864691135762222646
N:609496,864691136310565722
N:533372,864691135865576837
N:302699,864691135463351965
N:189778,864691135293800972
N:341009,864691134857396476
N:435882,864691135753690573
N:627800,864691135782467838
N:727044,864691135107628373
N:306011,864691136136640637
N:269971,864691135465142429
N:361106,864691135464473245
N:533289,864691135736487572
N:624309,864691135616577641
N:293076,864691135849938782
N:79448,864691135937367861
N:355154,864691136311756605
N:344770,864691135989964032
N:533879,864691135926305236
N:570248,864691136056407512
N:405671,864691136811788147
N:136215,864691135730124473
N:332890,864691136311515226
N:120003,864691135060833435
N:500594,864691135158463746
N:205205,864691135565015575
N:136013,864691135385279573
N:409606,864691135142621726
N:625031,864691135099061024
N:503291,864691136008411052
N:489224,864691135720675889
N:664450,864691136309660250
N:85596,864691135259043996
N:454498,864691136595282594
N:489864,864691136136614525
N:89333,864691135136794017
N:684102,864691135574702766
N:234549,864691135942221940
N:168342,864691136033152478
N:330675,864691135761543734
N:172465,864691135952847907
N:178161,864691136175446790
N:383812,864691136147811446
N:327455,864691135740182891
N:524411,864691135275077605
N:278012,864691135256467631
N:178465,864691136309410189
N:397104,864691135538124146
N:488749,864691136011646627
N:378728,864691134947383548
N:454828,864691135441968456
N:157603,864691136196425960
N:517932,864691136286597315
N:497604,864691135759306318
N:459928,864691135613040451
N:158718,864691135594472747
N:537161,864691136286565827
N:593365,864691135273231121
N:162010,864691135383367898
N:555961,864691135696902298
N:79301,864691135807296029
N:228673,864691135134507936
N:291299,864691135892214409
N:269810,864691135939639718
N:293012,864691135867067612
N:523117,864691136723389437
N:623672,864691136483907116
N:682484,864691135748545065
N:490439,864691136084053612
N:233129,864691135644665583
N:237645,864691136215426794
N:310867,864691135654544834
N:504197,864691135570708461
N:257853,864691136524258449
N:162972,864691135684085746
N:590172,864691135807210269
N:406515,864691135889502601
N:357607,864691135990093312
N:262678,864691135573421861
N:502400,864691136693914972
N:240093,864691135696435610
N:225327,864691135385011674
N:623965,864691135975315567
N:531275,864691136811799155
N:175046,864691136109086083
N:197267,864691135774216955
N:717376,864691135919277744
N:88428,864691135194380586
N:589100,864691135571306789
N:602496,864691135050943937
N:502496,864691135939645350
N:620819,864691136390729087
N:429043,864691135510097929
N:357322,864691135446600788
N:533450,864691136311748413
N:204126,864691135156273252
N:424579,864691136092275636
N:379154,864691135686013367
N:557363,864691135383296235
N:195713,864691135335361001
N:768765,864691134991958281
N:59582,864691135718469937
N:79524,864691135366942457
N:208266,864691135565010199
N:104434,864691135593504555
N:346751,864691135737546097
N:176939,864691135345215647
N:139930,864691135256464047
N:333865,864691136619435661
N:573238,864691135120501953
N:294763,864691135347599775
N:220447,864691136577968916
N:619108,864691135210057920
N:344028,864691135938074372
N:696389,864691136389571856
N:393974,864691136914332913
N:158103,864691135753557965
N:593513,864691136574941858
N:292205,864691135493967760
N:538548,864691135994800554
N:530248,864691136195069772
N:519073,864691135739623572
N:349089,864691135840875764
N:428562,864691136312289853
N:505882,864691135953798152
N:561182,864691135941443188
N:239621,864691135568900998
N:408516,864691135726418859
N:569505,864691136023787833
N:311643,864691136380789717
N:530297,864691135800608098
N:370531,864691135953761544
N:273371,864691135118629597
N:572893,864691136031980987
N:703686,864691135739696241
N:314615,864691135476382962
N:399643,864691136619059597
N:614948,864691136595268002
N:552598,864691135118687453
N:441221,864691136309628762
N:164994,864691135502021557
N:275090,864691135696253082
N:411250,864691134569871520
N:270390,864691136183958285
N:357706,864691135366963961
N:594512,864691135939654566
N:372398,864691136424309295
N:502876,864691136723383293
N:299484,864691135407279049
N:327533,864691135441355080
N:131949,864691135386875777
N:618637,864691136951580383
N:497716,864691135373916104
N:648374,864691136423498031
N:129505,864691135800178018
N:534446,864691135516491219
N:44233,864691135208181881
N:570689,864691135058949787
N:439205,864691135538049650
N:537488,864691136208998076
N:85820,864691135241971868
N:109771,864691136056385752
N:465634,864691135478755942
N:464534,864691135692710591
N:555151,864691134965800991
N:164256,864691136313513789
N:628749,864691135058546075
N:266847,864691135586793340
N:297600,864691135389836530
N:131943,864691135233121369
N:310026,864691135657833602
N:202659,864691135753743565
